Gene_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh	ES_E14	ES_J1	TS_EGFP	TS_Rs26	ES_mean	TS_mean	Rel_exp	ES_REDE_only	ES_NEDE_only	ES_nonEnhTE_only	No_ES_Enh_only	All
Rnase12	0	3	0	0	1	0	0	0	-4.4468255	-4.013374	-4.2132063	-3.8944638	-4.23009975	-4.05383505	-0.1762647	FALSE	TRUE	FALSE	FALSE	TRUE
Rnase13	0	0	0	0	0	0	0	0	-4.618808	-4.185356	-4.3851886	-4.0664463	-4.402082	-4.22581745	-0.17626455	FALSE	FALSE	FALSE	TRUE	TRUE
Rnase4	0	0	0	0	0	0	0	0	-1.9196781	-1.2747228	-2.1266315	-0.91480446	-1.59720045	-1.52071798	-0.07648247	FALSE	FALSE	FALSE	TRUE	TRUE
Rnase6	0	4	0	0	0	0	1	0	-5.422802	-4.989351	-5.1891828	-4.8704405	-5.2060765	-5.02981165	-0.17626485	FALSE	FALSE	TRUE	TRUE	TRUE
Rnase9	0	2	0	0	1	0	0	0	-5.5722456	-5.1387944	-5.3386264	-5.019884	-5.35552	-5.1792552	-0.1762648	FALSE	TRUE	FALSE	FALSE	TRUE
Rnaseh1	0	0	0	0	0	0	0	0	2.3792624	2.2435184	2.3145404	1.7336845	2.3113904	2.02411245	0.28727795	FALSE	FALSE	FALSE	TRUE	TRUE
Rnaseh2a	0	0	0	0	0	0	0	0	2.263999	2.9437504	2.1006882	2.046541	2.6038747	2.0736146	0.5302601	FALSE	FALSE	FALSE	TRUE	TRUE
Rnaseh2b	0	0	0	0	0	0	0	0	1.8454782	2.1540475	1.5056942	1.3762528	1.99976285	1.4409735	0.55878935	FALSE	FALSE	FALSE	TRUE	TRUE
Rnaseh2c	0	2	0	0	0	0	0	0	1.7314303	1.4498587	1.7982305	1.5687689	1.5906445	1.6834997	-0.0928552	FALSE	FALSE	FALSE	TRUE	TRUE
Rnasek	0	0	0	0	0	0	0	0	1.8678315	2.5410097	2.8272755	3.1493692	2.2044206	2.98832235	-0.78390175	FALSE	FALSE	FALSE	TRUE	TRUE
Rnasel	0	1	0	1	0	0	0	1	-7.572852	-5.402436	-3.4867904	-1.168048	-6.487644	-2.3274192	-4.1602248	FALSE	FALSE	FALSE	TRUE	TRUE
Rnd1	0	0	0	0	0	0	0	0	-0.9581392	-0.6621915	-1.0464481	-1.1871374	-0.81016535	-1.11679275	0.3066274	FALSE	FALSE	FALSE	TRUE	TRUE
Rnd2	0	2	0	0	1	0	1	0	0.5232382	1.4893574	-0.885249	0.45518836	1.0062978	-0.21503032	1.22132812	FALSE	TRUE	FALSE	FALSE	TRUE
Rnd3	0	0	0	1	1	0	0	0	2.5317352	2.5907328	-1.1540954	-0.37377295	2.561234	-0.763934175	3.325168175	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf10	0	0	0	0	1	0	0	0	5.0756845	5.106951	4.9615016	4.4494133	5.09131775	4.70545745	0.3858603	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf103	0	0	0	0	0	0	0	0	-1.1410987	-0.74887025	1.426589	1.7412959	-0.944984475	1.58394245	-2.528926925	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf11	0	0	0	0	0	0	0	0	0.8771883	1.5153841	2.1184611	2.2786832	1.1962862	2.19857215	-1.00228595	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf111	0	0	0	0	0	0	0	0	2.6178484	2.4812605	3.126194	2.8172972	2.54955445	2.9717456	-0.42219115	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf112	0	0	0	0	0	0	0	0	-3.820523	-5.1240377	-7.060835	-6.7420926	-4.47228035	-6.9014638	2.42918345	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf113a1	0	0	0	0	0	0	0	0	0.7348165	0.47029617	1.2704642	0.3827557	0.602556335	0.82660995	-0.224053615	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf114	0	0	0	0	0	0	0	0	2.5665793	2.587677	2.9107072	2.7039032	2.57712815	2.8073052	-0.23017705	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf115	0	0	0	0	0	1	0	0	4.0572624	3.9993255	4.634321	4.2371554	4.02829395	4.4357382	-0.407444249999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf121	0	0	0	0	0	0	0	0	0.09256763	0.3740157	0.982885	0.9904257	0.233291665	0.98665535	-0.753363685	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf122	0	0	0	0	0	0	0	0	-3.350387	-2.2032402	-5.7606244	-3.741442	-2.7768136	-4.7510332	1.9742196	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf123	0	0	0	0	1	0	0	0	-1.6224555	-0.93819606	0.45713022	-0.5665196	-1.28032578	-0.05469469	-1.22563109	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf125	0	0	0	0	0	0	0	0	3.1279929	3.0663671	3.294825	4.465955	3.09718	3.88039	-0.78321	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf126	0	0	0	0	1	0	0	0	3.592424	3.710013	4.316094	3.6056895	3.6512185	3.96089175	-0.30967325	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf128	0	0	0	0	0	0	0	0	0.39461932	-0.03762863	5.3205347	5.1036496	0.178495345	5.21209215	-5.033596805	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf13	0	0	0	0	0	0	0	0	1.7844673	2.0955443	2.394591	2.4253137	1.9400058	2.40995235	-0.46994655	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf130	0	0	0	0	0	0	0	0	1.3395581	2.223175	0.832821	0.41459775	1.78136655	0.623709375	1.157657175	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf133	0	0	0	0	0	0	0	0	-5.8455567	-5.412106	-5.611938	-5.2931957	-5.62883135	-5.45256685	-0.1762645	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf135	0	0	0	0	0	0	0	0	-0.56766504	-0.5492514	-1.2271307	-0.62828034	-0.55845822	-0.92770552	0.3692473	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf138	2	0	0	0	0	0	0	0	4.4357657	4.1188974	3.8566632	3.3779483	4.27733155	3.61730575	0.6600258	TRUE	FALSE	FALSE	FALSE	TRUE
Rnf139	0	0	0	0	0	0	0	0	1.8665012	2.0733428	2.3690379	2.2866552	1.969922	2.32784655	-0.35792455	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf14	0	0	0	0	0	0	0	0	2.5763142	2.713875	4.091951	3.9214895	2.6450946	4.00672025	-1.36162565	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf141	0	0	0	0	1	0	0	0	1.3551749	1.348435	2.194973	2.0230136	1.35180495	2.1089933	-0.75718835	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf144a	0	0	0	0	0	0	0	0	-1.2349228	-0.6458207	-1.7504957	-2.0321457	-0.94037175	-1.8913207	0.95094895	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf144b	0	0	0	0	0	0	0	0	-3.0793839	-2.3240044	-3.8457646	-2.0940626	-2.70169415	-2.9699136	0.26821945	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf145	0	0	0	0	0	0	0	0	2.1837733	2.632992	2.5698483	2.6617768	2.40838265	2.61581255	-0.2074299	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf146	0	0	0	0	0	0	0	0	1.7907486	1.9375784	1.9248321	2.0564888	1.8641635	1.99066045	-0.12649695	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf148	0	0	0	0	0	0	0	0	-5.631673	-5.198222	-5.3980536	-5.0793114	-5.4149475	-5.2386825	-0.176265000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf149	0	0	0	0	0	1	0	0	3.011132	2.826861	2.986611	2.3567731	2.9189965	2.67169205	0.24730445	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf150	0	0	0	0	0	0	0	0	-7.446246	-5.427832	-8.36463	-8.045888	-6.437039	-8.205259	1.76822	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf151	0	0	0	0	0	0	0	0	-2.6128876	-3.4018288	-5.3386264	-5.019884	-3.0073582	-5.1792552	2.171897	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf152	0	0	0	0	0	0	0	0	-4.175408	-4.1289797	-3.7813237	-3.1255467	-4.15219385	-3.4534352	-0.698758649999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf157	0	1	0	0	1	0	0	0	-2.6426697	-1.1202135	-1.5039097	-1.3170791	-1.8814416	-1.4104944	-0.4709472	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf165	0	2	0	0	0	0	1	0	0.2053767	0.39565387	-7.8041778	-4.3155107	0.300515285	-6.05984425	6.360359535	FALSE	FALSE	TRUE	TRUE	TRUE
Rnf166	0	0	0	0	0	0	0	0	0.41022268	0.73324984	1.4315382	1.4039558	0.57173626	1.417747	-0.84601074	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf167	0	0	0	0	0	0	0	0	1.7543572	2.237277	1.9297813	2.4227118	1.9958171	2.17624655	-0.18042945	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf168	0	0	0	0	0	0	0	0	3.963562	3.9624703	3.6316528	3.275386	3.96301615	3.4535194	0.50949675	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf169	0	0	0	0	0	0	0	0	1.5234029	1.4386332	0.558118	1.6824222	1.48101805	1.1202701	0.36074795	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf17	0	0	0	0	0	0	0	0	3.7618368	2.890467	3.5809917	2.9559648	3.3261519	3.26847825	0.0576736499999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf170	1	1	0	0	1	0	0	0	0.7463017	1.3454533	-0.33726937	0.5898944	1.0458775	0.126312515	0.919564985	FALSE	FALSE	FALSE	FALSE	TRUE
Rnf180	0	0	0	0	0	0	0	0	-2.3746345	-3.526146	-3.4040499	-3.0853076	-2.95039025	-3.24467875	0.2942885	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf181	0	0	0	0	0	1	0	0	2.490682	2.5708785	3.1272368	3.4921083	2.53078025	3.30967255	-0.7788923	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf182	0	0	0	0	0	0	0	0	-4.7001653	-5.0036793	-5.7884736	-5.4697313	-4.8519223	-5.62910245	0.77718015	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf183	0	0	0	0	0	0	0	0	-5.9303603	-5.4969087	-5.696741	-5.377999	-5.7136345	-5.53737	-0.176264499999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf185	0	0	0	0	0	0	0	0	1.3511674	1.9527413	2.1858687	2.2265372	1.65195435	2.20620295	-0.5542486	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf186	0	0	0	0	0	0	0	0	-5.6490345	-5.2155833	-5.4154153	-5.096673	-5.4323089	-5.25604415	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf187	0	0	0	0	0	0	0	0	3.6773436	4.5254307	4.468898	4.966992	4.10138715	4.717945	-0.61655785	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf19a	0	0	0	0	0	0	0	0	1.3589531	1.4750344	3.0463483	3.2884207	1.41699375	3.1673845	-1.75039075	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf19b	0	0	0	0	0	0	0	0	2.9549088	2.9793065	2.6754956	3.1006033	2.96710765	2.88804945	0.0790582	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf2	0	0	0	0	0	0	0	0	4.6921086	4.778985	5.168231	6.11973	4.7355468	5.6439805	-0.9084337	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf20	0	0	0	0	0	0	0	0	2.9283242	2.7494776	2.9348495	2.6635494	2.8389009	2.79919945	0.0397014500000004	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf207	0	0	0	0	0	0	0	0	-4.247965	-5.077548	-6.0143456	-2.4732108	-4.6627565	-4.2437782	-0.4189783	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf208	0	0	0	0	0	0	0	0	-2.277409	-1.6375072	-1.1003735	-1.2555623	-1.9574581	-1.1779679	-0.7794902	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf212	0	0	0	0	0	0	0	0	-3.5266378	-3.0931864	-3.2930186	-2.9742763	-3.3099121	-3.13364745	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf213	0	0	0	0	0	0	0	0	1.005427	1.3587078	2.995377	3.0596633	1.1820674	3.02752015	-1.84545275	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf214	0	0	0	0	0	0	0	0	1.2059361	1.3515089	2.6391478	2.2752147	1.2787225	2.45718125	-1.17845875	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf215	0	0	0	0	0	0	0	0	-1.9365137	-1.371818	-0.007749072	0.37327763	-1.65416585	0.182764279	-1.836930129	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf216	0	0	0	1	0	0	0	0	2.4370818	2.431543	2.6833148	2.7222857	2.4343124	2.70280025	-0.26848785	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf217	0	0	0	0	0	0	0	0	-2.2838135	-1.0727546	0.5687157	0.46119314	-1.67828405	0.51495442	-2.19323847	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf219	0	2	0	0	0	0	0	0	0.8283054	1.4682075	-0.44057578	-1.947804	1.14825645	-1.19418989	2.34244634	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf220	0	0	0	0	1	0	0	0	2.7447214	2.7982547	2.7763345	2.7854593	2.77148805	2.7808969	-0.0094088499999998	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf222	0	0	0	0	0	0	0	0	-7.114519	-6.6810684	-6.8809	-6.5621576	-6.8977937	-6.7215288	-0.1762649	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf24	0	0	0	0	0	0	0	0	-0.7966895	-1.059846	-0.69139445	-0.15506059	-0.92826775	-0.42322752	-0.50504023	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf25	0	0	0	0	0	0	0	0	2.534239	2.580911	3.248748	2.657757	2.557575	2.9532525	-0.3956775	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf26	0	0	0	0	0	0	0	0	0.63359314	0.9425458	2.5331635	2.0614562	0.78806947	2.29730985	-1.50924038	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf31	0	0	0	0	0	0	0	0	0.61579126	0.99977386	1.0078831	1.3266253	0.80778256	1.1672542	-0.35947164	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf32	0	0	0	0	1	0	0	0	-1.1005812	-1.1462979	-5.390524	-3.2644267	-1.12343955	-4.32747535	3.2040358	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf34	0	0	0	0	0	0	0	0	3.4367228	3.5726514	3.5039625	3.2980804	3.5046871	3.40102145	0.10366565	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf38	0	0	0	0	1	0	0	0	1.4826777	1.1979553	1.5811987	1.9353808	1.3403165	1.75828975	-0.41797325	FALSE	TRUE	FALSE	FALSE	TRUE
Rnf39	0	0	0	0	0	0	0	0	-1.6221603	-1.1887091	-4.195896	-3.8771539	-1.4054347	-4.03652495	2.63109025	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf40	0	0	0	0	0	0	0	0	3.2778366	3.4764132	2.8399312	3.1234062	3.3771249	2.9816687	0.3954562	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf41	0	0	0	0	0	0	0	0	1.960296	2.0823712	2.5377984	2.2808204	2.0213336	2.4093094	-0.3879758	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf43	0	0	0	0	0	0	0	0	-6.88375	-4.2803736	-7.6501307	-5.7464256	-5.5820618	-6.69827815	1.11621635	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf44	0	0	0	0	0	0	0	0	4.016494	3.757335	4.751157	3.9141934	3.8869145	4.3326752	-0.4457607	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf5	0	0	0	0	0	0	0	0	2.5784	2.4953387	2.8869243	2.7675452	2.53686935	2.82723475	-0.2903654	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf6	0	1	0	0	0	0	0	0	2.68268	2.897096	3.580733	3.4719865	2.789888	3.52635975	-0.73647175	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf7	0	0	1	0	0	0	0	0	3.6364913	3.6750379	4.3499656	3.4322917	3.6557646	3.89112865	-0.23536405	FALSE	FALSE	FALSE	TRUE	TRUE
Rnf8	0	1	0	0	0	0	0	0	2.3570154	2.6272361	3.242101	2.984096	2.49212575	3.1130985	-0.62097275	FALSE	FALSE	FALSE	TRUE	TRUE
Rnft1	0	0	0	0	0	0	0	0	1.6678406	1.9931428	1.1284249	1.9635653	1.8304917	1.5459951	0.2844966	FALSE	FALSE	FALSE	TRUE	TRUE
Rnft2	0	0	0	0	0	0	0	0	-2.2617986	-1.4927446	-4.250572	-1.642323	-1.8772716	-2.9464475	1.0691759	FALSE	FALSE	FALSE	TRUE	TRUE
Rngtt	0	1	0	0	1	0	0	0	1.9944286	1.9302135	1.9830403	1.8590491	1.96232105	1.9210447	0.04127635	FALSE	TRUE	FALSE	FALSE	TRUE
Rnh1	0	0	0	0	0	0	0	0	0.8724583	1.6415125	2.9361525	3.0437298	1.2569854	2.98994115	-1.73295575	FALSE	FALSE	FALSE	TRUE	TRUE
Rnls	0	0	0	0	0	0	0	0	-4.2877455	-2.8542943	-5.791092	-5.4723496	-3.5710199	-5.6317208	2.0607009	FALSE	FALSE	FALSE	TRUE	TRUE
Rnmt	0	0	0	0	0	0	0	0	3.424073	3.450769	3.479288	3.3232675	3.437421	3.40127775	0.0361432499999998	FALSE	FALSE	FALSE	TRUE	TRUE
Rnmtl1	0	0	0	0	0	0	0	0	1.4394151	2.0317228	1.3775781	1.9373287	1.73556895	1.6574534	0.0781155499999997	FALSE	FALSE	FALSE	TRUE	TRUE
Rnpc3	0	0	0	0	0	0	0	0	2.2885022	2.3273916	1.2051342	1.6106137	2.3079469	1.40787395	0.90007295	FALSE	FALSE	FALSE	TRUE	TRUE
Rnpep	0	0	0	0	0	0	0	0	0.20550944	0.43574628	3.3467212	4.0607185	0.32062786	3.70371985	-3.38309199	FALSE	FALSE	FALSE	TRUE	TRUE
Rnpepl1	0	0	0	0	0	0	0	0	-2.6585138	-1.9575824	-0.3405783	0.045850795	-2.3080481	-0.1473637525	-2.1606843475	FALSE	FALSE	FALSE	TRUE	TRUE
Rnps1	0	0	0	0	0	0	0	0	5.99529	6.045085	7.0177836	6.2756276	6.0201875	6.6467056	-0.626518099999999	FALSE	FALSE	FALSE	TRUE	TRUE
Robo1	0	0	0	0	0	0	0	0	1.4183421	1.0753176	-2.0484784	-0.7426752	1.24682985	-1.3955768	2.64240665	FALSE	FALSE	FALSE	TRUE	TRUE
Robo2	0	0	0	0	0	0	0	0	-5.216286	-6.197873	-9.13467	-8.815928	-5.7070795	-8.975299	3.2682195	FALSE	FALSE	FALSE	TRUE	TRUE
Robo3	0	0	0	0	1	0	0	0	-4.758659	-5.91017	-5.3730364	-6.376222	-5.3344145	-5.8746292	0.540214700000001	FALSE	TRUE	FALSE	FALSE	TRUE
Robo4	0	0	0	0	0	0	0	0	-1.7167257	-0.4531996	0.39136252	-0.10162853	-1.08496265	0.144866995	-1.229829645	FALSE	FALSE	FALSE	TRUE	TRUE
Rock1	0	0	0	0	0	0	0	0	4.176114	4.086473	3.8685133	4.3043356	4.1312935	4.08642445	0.04486905	FALSE	FALSE	FALSE	TRUE	TRUE
Rock2	0	0	0	0	0	0	0	0	4.315435	4.0503283	4.0971365	4.7978215	4.18288165	4.447479	-0.26459735	FALSE	FALSE	FALSE	TRUE	TRUE
Rod1	0	0	0	0	1	0	0	0	2.68219	2.5778766	3.7175505	3.9181406	2.6300333	3.81784555	-1.18781225	FALSE	TRUE	FALSE	FALSE	TRUE
Rogdi	0	0	0	0	0	0	0	0	1.5417681	1.7784185	1.8960687	1.8056985	1.6600933	1.8508836	-0.1907903	FALSE	FALSE	FALSE	TRUE	TRUE
Rom1	0	0	0	0	0	0	0	0	-2.9728937	-2.5394428	-1.2247016	-1.6429248	-2.75616825	-1.4338132	-1.32235505	FALSE	FALSE	FALSE	TRUE	TRUE
Romo1	0	0	0	0	0	0	0	0	0.4597793	1.4651369	2.6028862	1.7334248	0.9624581	2.1681555	-1.2056974	FALSE	FALSE	FALSE	TRUE	TRUE
Ropn1	0	0	0	0	0	0	0	0	-5.2874503	-4.853999	-5.053831	-4.735089	-5.07072465	-4.89446	-0.176264649999999	FALSE	FALSE	FALSE	TRUE	TRUE
Ropn1l	0	0	0	0	0	0	0	0	-5.186435	-4.7529845	-1.6308882	-0.89710844	-4.96970975	-1.26399832	-3.70571143	FALSE	FALSE	FALSE	TRUE	TRUE
Ror1	0	0	0	0	0	0	0	0	-0.11210114	-1.1550878	-4.141516	-5.5597396	-0.63359447	-4.8506278	4.21703333	FALSE	FALSE	FALSE	TRUE	TRUE
Ror2	0	0	0	0	0	0	0	0	-0.56873804	-1.0404277	0.38777152	-0.21102394	-0.80458287	0.08837379	-0.89295666	FALSE	FALSE	FALSE	TRUE	TRUE
Rora	0	0	0	0	0	0	0	0	-2.9480543	-2.6639807	-2.9727468	-1.5715425	-2.8060175	-2.27214465	-0.53387285	FALSE	FALSE	FALSE	TRUE	TRUE
Rorb	0	0	0	0	0	0	0	0	-7.6398587	-6.206408	-6.821277	-6.502535	-6.92313335	-6.661906	-0.26122735	FALSE	FALSE	FALSE	TRUE	TRUE
Rorc	0	0	0	0	0	0	0	0	-7.1539693	-6.720518	-6.92035	-6.601608	-6.93724365	-6.760979	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
Ros1	0	0	0	0	0	0	0	0	-6.5445595	-7.848074	-8.047906	-7.7291636	-7.19631675	-7.8885348	0.692218049999999	FALSE	FALSE	FALSE	TRUE	TRUE
Rp1	0	1	0	0	0	0	0	0	-8.230926	-7.7974744	-7.997307	-7.6785645	-8.0142002	-7.83793575	-0.17626445	FALSE	FALSE	FALSE	TRUE	TRUE
Rp1l1	0	0	0	0	0	0	0	0	-8.078879	-7.6454287	-7.84526	-7.526518	-7.86215385	-7.685889	-0.176264850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rp2h	0	1	0	0	0	0	0	0	1.3470403	1.0353346	2.2009223	2.5076585	1.19118745	2.3542904	-1.16310295	FALSE	FALSE	FALSE	TRUE	TRUE
Rp9	0	0	0	0	0	0	0	0	3.3244443	3.4112446	3.7107666	3.748726	3.36784445	3.7297463	-0.36190185	FALSE	FALSE	FALSE	TRUE	TRUE
Rpa1	0	0	0	0	0	0	0	0	4.656959	5.1571617	4.0586042	4.1512327	4.90706035	4.10491845	0.8021419	FALSE	FALSE	FALSE	TRUE	TRUE
Rpa2	0	0	0	0	0	0	0	0	3.3989303	3.3590846	2.9203248	2.4149852	3.37900745	2.667655	0.71135245	FALSE	FALSE	FALSE	TRUE	TRUE
Rpa3	0	0	0	0	0	0	0	0	2.426903	2.8069148	3.1875014	3.146272	2.6169089	3.1668867	-0.5499778	FALSE	FALSE	FALSE	TRUE	TRUE
Rpain	0	0	0	0	0	0	0	0	-0.52765334	-0.289753	0.48695603	0.42954987	-0.40870317	0.45825295	-0.86695612	FALSE	FALSE	FALSE	TRUE	TRUE
Rpap1	0	0	0	0	2	0	0	0	1.4957969	1.766263	1.6182135	1.0609446	1.63102995	1.33957905	0.2914509	FALSE	TRUE	FALSE	FALSE	TRUE
Rpap2	0	0	0	0	0	0	0	0	1.7634414	2.3948321	2.4641867	2.5579765	2.07913675	2.5110816	-0.43194485	FALSE	FALSE	FALSE	TRUE	TRUE
Rpe	0	0	0	0	0	0	0	0	3.8680391	3.3076463	4.281245	3.7756076	3.5878427	4.0284263	-0.4405836	FALSE	FALSE	FALSE	TRUE	TRUE
Rpe65	0	0	0	0	0	0	0	0	-6.0023713	-5.56892	-5.768752	-5.4500093	-5.78564565	-5.60938065	-0.176265	FALSE	FALSE	FALSE	TRUE	TRUE
Rpf1	0	1	0	0	0	0	0	0	5.5349946	5.8277235	5.8354483	5.4146104	5.68135905	5.62502935	0.0563297	FALSE	FALSE	FALSE	TRUE	TRUE
Rpf2	0	0	0	0	0	0	0	0	5.6212206	5.757436	5.8769064	5.154782	5.6893283	5.5158442	0.1734841	FALSE	FALSE	FALSE	TRUE	TRUE
Rpgr	0	0	0	0	0	0	0	0	0.872989	1.275938	-1.224403	-0.6426262	1.0744635	-0.9335146	2.0079781	FALSE	FALSE	FALSE	TRUE	TRUE
Rpgrip1	0	0	0	0	0	0	0	0	0.9279506	0.6579109	1.8062385	-0.61632365	0.79293075	0.594957425	0.197973325	FALSE	FALSE	FALSE	TRUE	TRUE
Rpgrip1l	0	0	0	0	1	0	0	0	-0.19057894	0.5470639	-0.45637092	0.38479245	0.17824248	-0.035789235	0.214031715	FALSE	TRUE	FALSE	FALSE	TRUE
Rph3a	0	0	0	0	0	0	0	0	-6.215587	-6.9341397	-4.981968	-4.663226	-6.57486335	-4.822597	-1.75226635	FALSE	FALSE	FALSE	TRUE	TRUE
Rph3al	0	0	0	0	0	0	0	0	-3.9318736	-2.1447854	-4.86818	-2.6425467	-3.0383295	-3.75536335	0.71703385	FALSE	FALSE	FALSE	TRUE	TRUE
Rpia	0	0	0	0	0	0	0	0	0.22132337	-0.33882764	1.0248656	0.681003	-0.058752135	0.8529343	-0.911686435	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl10	0	0	0	0	0	0	0	0	6.234716	6.542071	7.138808	6.5490108	6.3883935	6.8439094	-0.4555159	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl10a	0	0	0	0	0	0	0	0	5.650707	6.1488786	6.819408	6.188054	5.8997928	6.503731	-0.6039382	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl10l	0	0	0	0	0	0	0	0	4.342555	3.776006	-3.3818953	-4.8001184	4.0592805	-4.09100685	8.15028735	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl11	0	0	0	0	0	0	0	0	5.4547887	5.8763375	6.1999636	5.5798683	5.6655631	5.88991595	-0.224352850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl12	0	0	0	0	0	0	0	0	6.775128	6.7025623	7.524734	7.015087	6.73884515	7.2699105	-0.53106535	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl12-ps1	0	0	0	0	0	0	0	0	-4.492422	-4.2109737	-4.410806	-4.092064	-4.35169785	-4.251435	-0.100262850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl13	0	0	0	0	0	0	0	0	6.2873616	7.224749	7.3920755	6.729886	6.7560553	7.06098075	-0.30492545	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl13-ps3	0	0	0	0	0	0	0	0	-4.642115	-4.208664	-2.2564926	-4.0897536	-4.4253895	-3.1731231	-1.2522664	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl13a	0	0	0	0	0	0	0	0	6.8775415	7.0197	7.648096	7.104827	6.94862075	7.3764615	-0.42784075	FALSE	FALSE	FALSE	TRUE	TRUE
Rpl13a-ps1	0	1	0	0	0	0	1	0	-4.6141005	-4.1806498	-4.3804812	-4.061739	-4.39737515	-4.2211101	-0.17626505	FALSE	FALSE	TRUE	TRUE	TRUE
Rpl14	0	0	0	0	0	0	0	0	8.432032	8.461894	9.108272	8.279527	8.446963	8.6938995	-0.2469365	FALSE	FALSE	FALSE	TRUE	TRUE
