Bait_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr7-6801822-6813642	0	0	0	0	0	0	0	0
chr7-68263307-68270033	0	0	0	0	1	0	0	0
chr7-68748694-68753816	0	0	0	0	0	0	0	0
chr7-68950025-68952341	0	1	0	0	0	0	0	0
chr7-69497974-69499336	0	0	0	0	0	0	0	0
chr7-6954864-6962938	0	3	0	0	1	0	0	0
chr7-69955789-69957914	0	0	0	0	0	0	0	0
chr7-70364563-70368937	0	0	0	0	0	0	0	0
chr7-70383866-70389584	0	0	0	0	0	0	0	0
chr7-7116950-7122132	0	4	0	0	1	0	0	0
chr7-71347824-71351978	0	0	0	0	0	0	0	0
chr7-7167227-7171979	0	1	0	0	0	0	0	0
chr7-72297596-72307910	0	0	0	0	1	0	0	0
chr7-72672396-72675068	0	0	0	0	0	0	0	0
chr7-7296675-7302845	0	0	0	0	0	0	0	0
chr7-73370793-73384424	0	0	0	0	0	0	0	0
chr7-73540084-73551922	0	0	0	0	2	0	0	0
chr7-73629818-73649796	0	0	0	0	0	0	0	0
chr7-73739652-73741771	0	0	0	0	0	0	0	0
chr7-73812182-73817546	0	0	0	0	0	0	0	0
chr7-73989099-73992570	0	0	0	0	0	0	0	0
chr7-74010597-74017194	0	0	0	0	0	0	0	0
chr7-74390905-74393325	0	0	0	0	0	0	0	0
chr7-74548613-74557799	0	0	0	0	0	0	0	0
chr7-75305883-75313789	0	2	0	0	0	0	0	0
chr7-75453502-75461481	0	0	0	0	0	0	0	0
chr7-75667035-75672870	0	0	0	0	1	0	0	0
chr7-75756139-75761385	0	0	0	0	1	0	0	0
chr7-75847886-75849154	0	0	0	0	0	0	0	0
chr7-76317979-76318304	0	0	0	0	0	0	0	0
chr7-77908357-77912085	0	0	0	0	0	0	0	0
chr7-78577096-78580561	0	0	0	0	0	0	0	0
chr7-78781627-78783951	0	0	0	0	0	0	0	0
chr7-78846436-78847511	0	0	0	0	0	0	0	0
chr7-78886581-78889690	0	0	0	0	0	0	0	0
chr7-78889691-78896257	0	0	0	0	0	0	0	0
chr7-78911062-78919460	0	0	0	0	0	0	0	0
chr7-79006936-79021595	0	0	0	0	0	0	0	0
chr7-79030692-79035956	0	0	0	0	0	0	0	0
chr7-79050429-79056152	0	0	0	0	0	0	0	0
chr7-79130677-79133033	0	0	0	0	0	0	0	0
chr7-79148016-79150458	0	0	0	0	0	0	0	0
chr7-79269342-79274571	0	0	0	0	1	0	0	0
chr7-79377680-79392128	0	0	0	0	0	0	0	0
chr7-79464322-79471428	0	0	0	0	0	0	0	0
chr7-79502924-79516865	0	0	0	0	0	0	0	0
chr7-79611033-79618515	0	0	0	0	0	0	0	0
chr7-79655625-79664512	0	0	0	0	0	0	0	0
chr7-79700822-79714859	0	0	0	0	0	0	0	0
chr7-79728443-79739290	0	0	0	0	0	0	0	0
chr7-79739291-79743818	0	0	0	0	1	0	0	0
chr7-79792293-79799117	0	0	0	0	1	0	0	0
chr7-79810666-79820977	0	0	0	0	1	0	0	0
chr7-79848055-79849326	0	0	0	0	1	0	0	0
chr7-79909544-79928954	0	0	0	0	1	0	0	0
chr7-79928955-79935574	0	0	0	0	0	0	0	0
chr7-80018510-80032088	0	0	0	0	0	0	0	0
chr7-80110687-80115683	0	0	0	0	0	0	0	0
chr7-80152119-80154277	0	0	0	0	0	0	0	0
chr7-80177030-80191010	0	0	0	0	0	0	0	0
chr7-80219435-80233123	0	0	0	0	0	0	0	0
chr7-80235391-80247645	0	0	0	0	0	0	0	0
chr7-80258806-80263506	0	0	0	0	0	0	0	0
chr7-80269217-80271001	1	0	0	0	0	0	0	0
chr7-80294082-80301007	0	0	0	0	0	0	0	0
chr7-80338051-80341547	0	0	0	0	0	0	0	0
chr7-80343110-80349468	0	0	0	0	0	0	0	0
chr7-80369873-80374823	0	0	0	0	0	0	0	0
chr7-80385985-80388971	0	0	0	0	0	0	0	0
chr7-80398587-80407532	0	0	0	0	0	0	0	0
chr7-80528885-80535586	1	0	0	0	0	0	0	0
chr7-80629325-80636971	1	0	0	0	0	0	0	0
chr7-80687190-80698409	0	0	0	0	0	0	0	0
chr7-80797988-80808876	0	0	0	0	0	0	0	0
chr7-80860661-80862476	0	0	0	0	0	0	0	0
chr7-80898276-80902031	0	0	0	0	0	0	0	0
chr7-80902962-80905263	0	0	0	0	0	0	0	0
chr7-80943082-80948680	0	0	0	0	0	0	0	0
chr7-80976222-80998777	0	0	0	0	0	0	0	0
chr7-81047517-81081044	0	0	0	0	0	0	0	0
chr7-81110382-81116070	0	0	0	0	0	0	0	0
chr7-81211393-81215993	0	0	0	0	0	0	0	0
chr7-81344875-81350456	0	0	0	0	0	0	0	0
chr7-81447133-81455674	0	0	0	0	0	0	0	0
chr7-81484511-81494456	0	0	0	0	0	0	0	0
chr7-81494457-81500872	0	0	0	0	0	0	0	0
chr7-81528737-81532068	0	0	0	0	0	0	0	0
chr7-81558270-81570063	0	0	0	0	0	0	0	0
chr7-81570064-81574705	0	0	0	0	0	0	0	0
chr7-81669164-81670556	0	0	0	0	0	0	0	0
chr7-81705430-81707180	0	0	0	0	0	0	0	0
chr7-81760033-81764370	0	0	0	0	0	0	0	0
chr7-81788370-81792567	0	0	0	0	0	0	0	0
chr7-81823509-81835505	0	0	0	0	0	0	0	0
chr7-81852054-81856732	0	0	0	0	0	0	0	0
chr7-81858183-81864482	0	0	0	0	0	0	0	0
chr7-81929945-81942342	0	0	0	0	0	0	0	0
chr7-81962054-81966925	0	0	0	0	0	0	0	0
chr7-81988744-81996243	0	0	0	1	0	0	0	0
chr7-82174752-82175635	0	0	0	1	1	0	0	0
chr7-82330186-82337768	0	0	0	0	0	0	0	0
chr7-82647862-82648993	0	0	0	0	0	0	0	0
chr7-82745594-82758780	1	0	0	0	0	0	0	0
chr7-82853012-82863181	1	0	0	0	0	0	0	0
chr7-82863182-82868768	1	0	0	0	0	0	0	0
chr7-82992601-83000537	0	0	0	0	0	0	0	0
chr7-83146208-83149053	0	2	0	0	0	0	0	0
chr7-83549593-83549992	0	0	0	0	0	0	0	0
chr7-83584551-83585922	0	0	0	0	0	0	0	0
chr7-83630100-83635598	0	0	0	0	0	0	0	0
chr7-83657360-83659604	0	0	0	0	0	0	0	0
chr7-83740156-83748031	0	0	0	0	0	0	0	0
chr7-83753347-83756438	0	0	0	0	0	0	0	0
chr7-83792970-83795369	0	0	0	0	0	0	0	0
chr7-83879414-83891178	0	0	0	0	0	0	0	0
chr7-84085329-84088012	0	0	0	0	0	0	0	0
chr7-84146869-84154983	0	0	0	0	0	0	0	0
chr7-84167058-84171931	0	0	0	1	0	0	0	0
chr7-84318328-84323467	0	0	0	0	0	0	0	0
chr7-84406872-84411166	0	0	0	0	0	0	0	0
chr7-84606530-84607440	0	0	0	0	0	0	0	0
chr7-84679047-84680882	0	0	0	0	0	0	0	0
chr7-84771437-84778952	0	0	0	0	0	0	0	0
chr7-84851893-84855060	0	0	0	0	0	0	0	0
chr7-84913539-84915940	0	0	0	0	0	0	0	0
chr7-86243643-86251021	0	1	0	0	0	0	0	0
chr7-86297551-86298916	0	0	0	0	0	0	0	0
chr7-86313437-86316978	0	1	0	0	0	0	0	0
chr7-86321240-86330568	0	1	0	0	0	0	0	0
chr7-86335441-86337606	0	1	0	0	0	0	0	0
chr7-86360600-86366931	0	0	0	0	0	0	0	0
chr7-86383189-86388401	0	1	0	0	0	0	0	0
chr7-86394597-86399894	0	0	0	0	0	0	0	0
chr7-86402313-86405970	0	0	0	0	0	0	0	0
chr7-86484804-86491084	0	0	0	0	0	0	0	0
chr7-86523060-86527736	0	0	0	0	0	0	0	0
chr7-86582342-86587615	0	0	0	0	0	0	0	0
chr7-86651006-86666936	0	0	0	0	0	0	0	0
chr7-86684134-86690447	0	0	0	0	0	0	0	0
chr7-86775271-86778445	0	0	0	1	0	0	0	0
chr7-86991757-86996498	0	0	0	0	0	0	0	0
chr7-87488541-87493507	0	0	0	0	0	0	0	0
chr7-87599957-87603237	0	0	0	1	0	0	0	0
chr7-88084490-88087659	0	0	0	0	0	0	0	0
chr7-88275714-88278914	0	0	0	0	0	0	0	0
chr7-88338675-88345211	0	0	0	0	0	0	0	0
chr7-88427791-88435993	0	0	0	0	0	0	0	0
chr7-88524600-88532396	0	0	0	0	0	0	0	0
chr7-89289280-89293231	1	2	0	0	0	0	0	0
chr7-89390827-89406090	0	0	0	0	0	0	0	0
chr7-89509057-89511695	0	0	0	0	0	0	0	0
chr7-89515537-89518811	0	0	0	0	0	0	0	0
chr7-89629576-89637576	0	0	0	0	0	0	0	0
chr7-89902498-89907102	0	0	0	0	0	0	0	0
chr7-89934628-89941484	0	0	0	0	0	0	0	0
chr7-89975008-89981352	0	0	0	0	0	0	0	0
chr7-90127738-90131639	0	0	0	0	1	1	0	0
chr7-90264913-90265971	0	0	0	0	1	1	0	0
chr7-90344692-90351712	0	0	0	0	1	0	0	0
chr7-90426261-90426711	0	1	1	0	0	0	1	0
chr7-90439798-90450284	0	0	0	0	0	0	0	0
chr7-90453642-90458498	0	1	0	0	0	0	1	0
chr7-90473403-90478542	0	0	0	0	0	0	0	0
chr7-90500257-90506001	0	0	0	0	0	0	0	0
chr7-91236379-91243962	0	0	0	0	0	0	0	0
chr7-91369431-91393315	0	0	0	0	0	0	0	0
chr7-91665888-91673823	0	0	0	0	0	0	0	0
chr7-92098304-92109710	0	0	0	0	0	0	0	0
chr7-92397071-92402388	0	0	0	0	0	0	0	0
chr7-92559091-92561213	0	0	0	0	0	0	0	0
chr7-92633377-92641575	0	0	0	0	0	0	0	0
chr7-92668416-92670584	0	0	0	0	0	0	0	0
chr7-92739289-92743133	0	0	0	0	0	0	0	0
chr7-92766455-92775976	0	0	0	0	0	0	0	0
chr7-92873590-92876942	0	1	0	0	0	0	1	0
chr7-93076034-93084579	0	0	0	0	0	0	0	0
chr7-93141729-93152728	0	0	0	0	0	0	0	0
chr7-95441325-95444417	0	0	0	0	0	0	0	0
chr7-95516346-95521699	0	0	0	0	0	0	0	0
chr7-95957213-95958408	0	0	0	0	0	0	0	0
chr7-96168860-96172524	0	0	0	0	0	0	0	0
chr7-96243449-96253123	0	0	0	0	0	0	0	0
chr7-96628937-96629607	0	0	0	0	1	0	0	0
chr7-96799385-96804019	0	0	0	0	0	0	0	0
chr7-96815675-96819144	0	0	0	0	0	0	0	0
chr7-96918338-96920391	0	0	0	0	0	0	0	0
chr7-96944451-96947167	0	0	0	0	0	0	0	0
chr7-96950246-96954260	0	0	0	0	0	0	0	0
chr7-97078425-97082972	0	0	0	0	0	0	0	0
chr7-97331377-97334969	0	0	0	0	0	0	0	0
chr7-97358338-97373456	0	0	0	0	0	0	0	0
chr7-97399688-97400045	0	0	0	0	0	0	0	0
chr7-97403905-97422781	0	0	0	0	0	0	0	0
chr7-97448434-97451373	0	0	0	0	0	0	0	0
chr7-97480315-97481232	0	0	0	1	0	0	0	0
chr7-97520191-97522181	0	0	0	0	0	0	0	0
chr7-97578405-97581869	0	0	0	0	0	0	0	0
chr7-97636274-97645354	0	0	0	1	0	0	0	0
chr7-97693990-97696759	0	0	0	0	0	0	0	0
chr7-97719397-97723531	0	1	0	0	0	0	0	0
chr7-97737416-97740368	0	1	0	0	1	0	0	0
chr7-97787715-97790213	0	0	0	0	1	0	0	0
chr7-97919451-97924108	0	0	0	0	0	0	0	0
chr7-98116990-98125138	0	1	0	0	1	0	0	0
chr7-98141385-98152534	0	1	0	0	1	0	0	0
chr7-98176481-98178977	0	0	0	0	1	0	0	0
chr7-98198249-98199613	0	0	0	0	1	0	0	0
chr7-98316339-98321777	0	0	0	0	1	0	0	0
chr7-98351283-98366543	0	1	0	0	0	0	0	0
chr7-98441854-98448320	0	0	0	0	0	0	0	0
chr7-98492275-98497999	0	0	0	0	0	0	0	0
chr7-98503748-98507008	0	0	0	0	0	0	0	0
chr7-98560268-98564382	0	0	0	0	0	0	0	0
chr7-98653347-98658159	0	0	0	0	0	0	0	0
chr7-98700328-98703494	0	0	0	0	0	0	0	0
chr7-98834699-98840472	0	0	0	0	1	0	0	0
chr7-98931765-98937902	0	0	0	0	1	0	0	0
chr7-99140161-99141808	0	0	0	0	0	0	0	0
chr7-99178830-99196291	0	0	0	0	0	0	0	0
chr7-99236687-99242663	0	0	0	0	0	0	0	0
chr7-99265894-99269389	0	0	0	0	0	0	0	0
chr7-99352982-99353589	0	0	0	0	0	0	0	0
chr7-99379227-99393665	0	0	0	0	1	0	0	0
chr7-99459619-99468010	0	0	0	0	1	0	0	0
chr7-99470656-99481789	0	0	0	0	0	0	0	0
chr7-99481790-99483868	0	0	0	0	0	0	0	0
chr7-99529659-99537845	0	0	0	0	0	0	0	0
chr7-99551682-99557458	0	0	0	0	0	0	0	0
chr7-99624328-99628969	0	0	0	0	0	0	0	0
chr7-99652038-99657670	0	0	0	0	0	0	0	0
chr7-99657671-99663861	0	0	0	0	0	0	0	0
chr7-99708402-99712210	0	0	0	0	0	0	0	0
chr7-99734122-99735474	0	0	0	0	0	0	0	0
chr7-99763911-99770019	0	0	0	0	0	0	0	0
chr7-99780509-99783289	0	0	0	0	0	0	0	0
chr7-99855551-99872347	0	0	0	0	0	0	0	0
chr7-99975522-99981029	0	0	0	0	0	0	0	0
chr8-10006493-10010339	0	0	0	0	0	0	0	0
chr8-101206244-101213238	0	0	0	0	0	0	0	0
chr8-101537989-101539746	0	0	0	0	0	0	0	0
chr8-102484327-102490346	0	0	0	0	0	0	0	0
chr8-102522145-102524828	0	0	0	0	0	0	0	0
chr8-102555809-102572636	0	0	0	0	0	0	0	0
chr8-10265788-10272657	0	0	0	0	0	0	0	0
chr8-102731090-102733932	0	0	0	0	0	0	0	0
chr8-102784123-102786799	0	0	0	0	0	0	0	0
chr8-102855377-102868162	0	0	0	0	0	0	0	0
chr8-104101389-104103319	0	0	0	0	0	0	0	0
chr8-104169386-104181624	0	0	0	0	0	0	0	0
chr8-104182531-104189026	0	0	0	0	0	0	0	0
chr8-104242910-104248881	0	0	0	0	0	0	0	0
chr8-104249120-104256088	0	0	0	0	0	0	0	0
chr8-104292908-104298070	0	0	0	0	0	0	0	0
chr8-104307309-104310547	0	0	0	0	0	0	0	0
chr8-104330488-104340994	0	0	0	0	0	0	0	0
chr8-104352761-104356873	0	0	0	0	0	0	0	0
chr8-104394168-104396506	0	0	0	0	0	0	0	0
chr8-104439958-104443097	0	0	0	0	0	0	0	0
chr8-104507487-104508967	0	0	0	0	0	0	0	0
chr8-104508968-104526971	0	0	0	0	0	0	0	0
chr8-104532974-104536441	0	0	0	0	0	0	0	0
chr8-104591236-104593452	0	0	0	0	0	0	0	0
chr8-104621346-104625557	0	0	0	0	0	0	0	0
chr8-104625742-104633278	0	0	0	0	0	0	0	0
chr8-104637814-104643367	0	0	0	0	0	0	0	0
chr8-104732781-104738904	0	1	0	0	0	0	0	0
chr8-104821029-104839033	0	0	0	0	0	0	0	0
chr8-104845471-104847255	0	1	0	0	0	0	0	0
chr8-104919790-104929304	0	0	0	0	0	0	0	0
chr8-104944654-104948657	0	1	0	0	0	0	0	0
chr8-104948658-104979828	0	0	0	0	0	0	0	0
chr8-105013835-105017173	0	2	0	0	0	0	0	0
chr8-105047519-105052179	0	6	0	0	0	0	1	0
chr8-105082730-105084184	0	7	0	0	0	0	1	0
chr8-105131676-105132835	0	0	0	0	0	0	0	0
chr8-105224831-105230970	0	0	0	0	0	0	0	0
chr8-105246661-105265339	0	0	0	0	0	0	0	0
chr8-105265340-105271058	0	0	0	0	0	0	0	0
chr8-105272688-105280556	0	0	0	0	0	0	0	0
chr8-105288171-105291015	0	1	0	0	0	0	0	0
chr8-105295095-105297340	0	0	0	0	0	0	0	0
chr8-105297341-105300717	0	0	0	0	0	0	0	0
chr8-105300999-105315899	0	0	0	0	0	0	0	0
chr8-105323481-105326505	0	0	0	0	0	0	0	0
chr8-105346489-105351171	0	1	0	0	0	0	0	0
chr8-105371087-105379409	0	1	0	0	1	0	0	0
chr8-105410167-105414327	0	1	0	0	1	0	0	0
chr8-105466321-105478195	0	0	0	0	1	0	0	0
chr8-105483314-105492301	0	0	0	0	1	0	0	0
chr8-105516898-105524996	0	0	0	0	0	0	0	0
chr8-105565502-105567128	0	0	0	0	0	0	0	0
chr8-105568286-105569008	0	0	0	0	0	0	0	0
chr8-105569009-105575572	0	0	0	0	0	0	0	0
chr8-105585722-105586508	0	0	0	0	0	0	0	0
chr8-105603709-105608653	0	0	0	0	0	0	0	0
chr8-105610276-105616205	0	0	0	0	0	0	0	0
chr8-105635582-105636943	0	0	0	0	0	0	0	0
chr8-105654189-105661990	0	0	0	0	0	0	0	0
chr8-105684440-105687721	0	0	0	0	0	0	0	0
chr8-105700149-105707346	0	0	0	0	0	0	0	0
chr8-105707347-105712669	0	0	0	0	0	0	0	0
chr8-105757972-105760614	0	0	0	0	0	0	0	0
chr8-105825683-105832588	0	0	0	0	0	0	0	0
chr8-105859474-105862522	0	0	0	0	0	0	0	0
chr8-105879542-105886728	0	0	0	0	0	0	0	0
chr8-105890822-105899959	0	0	0	0	0	0	0	0
chr8-105899960-105901081	0	0	0	0	0	0	0	0
chr8-105932626-105935571	0	0	0	0	0	0	0	0
chr8-105936549-105939353	0	0	0	0	0	0	0	0
chr8-105939354-105943947	0	0	0	0	0	0	0	0
chr8-105964015-105967311	0	0	0	0	1	0	0	0
chr8-105977568-105980288	0	0	0	0	0	0	0	0
chr8-105988297-105994275	0	0	0	0	0	0	0	0
chr8-105995358-106000353	0	0	0	0	1	0	0	0
chr8-106010539-106017636	0	0	0	0	1	0	0	0
chr8-106058196-106067953	0	0	0	0	1	0	0	0
chr8-106129976-106141829	0	0	0	0	1	0	0	0
chr8-106144313-106151797	0	1	0	0	1	0	0	0
chr8-106163414-106177268	0	1	0	0	0	0	0	0
chr8-106210300-106222509	0	1	0	0	0	0	0	0
chr8-106265550-106268453	0	0	0	0	0	0	0	0
chr8-106413256-106416602	0	0	0	0	1	0	0	0
chr8-106499720-106506831	0	0	0	0	0	0	0	0
chr8-106510481-106516532	0	0	0	0	0	0	0	0
chr8-106569349-106574778	0	0	0	0	1	0	0	0
chr8-106599830-106606837	0	0	0	0	2	0	0	0
chr8-106680376-106684437	0	0	0	0	1	0	0	0
chr8-106865052-106873328	0	0	0	0	1	0	0	0
chr8-106889222-106894999	0	0	0	0	1	0	0	0
chr8-106931387-106948716	0	0	0	0	1	0	0	0
chr8-107004357-107016138	0	0	0	0	1	0	0	0
chr8-107023119-107040759	0	0	0	0	0	0	0	0
chr8-107055477-107061570	0	0	0	0	0	0	0	0
chr8-107064643-107069754	0	0	0	0	0	0	0	0
chr8-107090924-107100484	0	0	0	0	0	0	0	0
chr8-107116338-107119852	0	0	0	0	0	0	0	0
chr8-107150328-107153487	0	0	0	0	0	0	0	0
chr8-107291819-107293576	0	0	0	0	0	0	0	0
chr8-107400980-107404551	0	0	0	0	0	0	0	0
chr8-107424594-107429909	0	0	0	0	0	0	0	0
chr8-107430209-107437262	0	0	0	0	0	0	0	0
chr8-107437263-107458601	0	0	0	0	1	1	0	0
chr8-107542633-107555028	0	0	0	0	1	1	0	0
chr8-107587480-107588587	0	0	0	0	1	1	0	0
chr8-107604880-107608719	0	0	0	0	0	0	0	0
chr8-107838344-107845122	0	0	0	0	0	0	0	0
chr8-108710802-108716073	0	0	0	0	0	0	0	0
chr8-108935943-108937363	0	0	0	0	0	0	0	0
chr8-109249591-109254748	0	0	0	0	0	0	0	0
chr8-10927068-10941196	0	0	0	0	0	2	0	0
chr8-109421171-109431619	0	0	0	0	0	0	0	0
chr8-109492210-109494256	0	0	0	0	0	0	0	0
chr8-109564522-109568472	0	0	0	0	0	0	0	0
chr8-109577797-109582601	0	0	0	0	0	0	0	0
chr8-109606826-109611443	0	0	0	0	0	0	0	0
chr8-109611541-109614721	0	0	0	0	0	0	0	0
chr8-109688398-109694270	0	0	0	0	0	0	0	0
chr8-109702944-109718552	0	0	0	0	0	0	0	0
chr8-109731678-109738690	0	0	0	0	0	0	0	0
chr8-109776028-109780679	0	0	0	0	0	0	0	0
chr8-109839137-109844530	0	0	0	0	0	0	0	0
chr8-109868094-109880881	0	0	0	0	0	0	0	0
chr8-109957222-109966168	0	0	0	0	0	0	0	0
chr8-109986315-109991950	0	0	0	1	0	0	0	0
chr8-11000637-11017724	0	0	0	0	0	1	0	0
chr8-110034595-110042440	0	0	0	1	0	0	0	0
chr8-110076193-110080538	0	0	0	1	0	0	0	0
chr8-110100185-110109706	0	0	0	0	0	0	0	0
chr8-110161677-110172486	0	0	0	0	0	0	0	0
chr8-110215301-110218340	0	0	0	0	0	0	0	0
chr8-110266838-110267916	0	0	0	0	0	0	0	0
chr8-110418935-110427824	0	0	0	0	0	0	0	0
chr8-110617331-110621194	0	0	0	0	0	0	0	0
chr8-110714337-110722803	0	0	0	0	0	0	0	0
chr8-110754879-110758511	0	0	0	0	0	0	0	0
chr8-110803971-110805779	0	0	0	0	0	0	0	0
chr8-110805780-110807240	0	0	0	0	0	0	0	0
chr8-110830786-110840002	0	0	0	0	0	0	0	0
chr8-110840003-110846095	0	0	0	0	0	0	0	0
chr8-110846096-110847357	0	0	0	0	0	0	0	0
chr8-110901590-110904220	0	0	0	0	0	0	0	0
chr8-110918443-110921700	0	0	0	0	0	0	0	0
chr8-110989848-110999785	0	0	0	0	0	0	0	0
chr8-111013424-111016730	0	0	0	0	0	0	0	0
chr8-111022616-111032748	0	0	0	0	0	0	0	0
chr8-111032749-111035124	0	0	0	0	0	0	0	0
chr8-111035125-111054527	0	0	0	0	0	0	0	0
chr8-111067590-111085389	0	0	0	0	0	0	0	0
chr8-111090559-111105081	0	0	0	0	0	0	0	0
chr8-111191146-111196961	0	0	0	0	0	0	0	0
chr8-111299579-111303540	0	0	0	0	0	0	0	0
chr8-111336370-111340617	0	1	0	0	0	0	0	0
chr8-111391640-111395960	0	1	0	0	0	0	0	0
chr8-111414338-111423215	0	1	0	0	0	0	0	0
chr8-111521732-111526998	0	1	0	0	1	0	0	0
chr8-111535360-111539038	0	0	0	0	1	0	0	0
chr8-111629786-111637209	0	0	0	0	1	0	0	0
chr8-111642841-111648032	0	0	0	0	0	0	0	0
chr8-111688804-111691012	0	0	0	0	1	1	0	0
chr8-111728629-111745251	0	0	0	0	0	0	0	0
chr8-111841776-111858377	0	0	0	0	1	1	0	0
chr8-11184996-11189808	0	0	0	0	0	0	0	0
chr8-111874037-111888241	0	0	0	0	0	1	0	0
chr8-111909733-111910476	0	0	0	0	0	0	0	0
chr8-111932218-111935955	0	0	0	0	0	0	0	0
chr8-111935956-111941368	0	0	0	0	0	0	0	0
chr8-111990233-111996349	0	0	0	0	0	0	0	0
chr8-112007676-112022728	0	0	0	0	0	0	0	0
chr8-112045986-112063739	0	0	0	0	0	0	0	0
chr8-112217838-112219329	0	0	0	0	0	0	0	0
chr8-112332861-112336285	0	0	0	0	0	0	0	0
chr8-112569822-112573622	0	0	0	0	0	0	0	0
chr8-11312268-11313911	0	0	0	0	0	1	0	0
chr8-113511440-113524386	0	0	0	0	0	0	0	0
chr8-113527123-113530317	0	0	0	0	0	0	0	0
chr8-113631924-113641840	0	0	0	0	0	0	0	0
chr8-113847370-113850032	0	0	0	0	0	0	0	0
chr8-11409197-11420441	0	0	0	0	0	1	0	0
chr8-114127973-114135845	0	0	0	0	0	0	0	0
chr8-114203185-114206912	0	0	0	0	0	0	0	0
chr8-114349539-114353634	0	0	0	0	0	0	0	0
chr8-114417726-114419501	0	0	0	0	0	0	0	0
chr8-114439504-114441368	0	0	0	0	0	0	0	0
chr8-114592956-114599272	0	0	0	0	0	0	0	0
chr8-114640936-114644037	0	0	0	0	1	0	0	0
chr8-114701282-114709299	0	0	0	0	1	0	0	0
chr8-11471629-11493673	0	0	0	0	0	0	0	0
chr8-11493674-11500564	0	0	0	0	0	0	0	0
chr8-11535058-11553614	0	0	0	0	0	0	0	0
chr8-11554218-11559142	0	0	0	0	1	0	0	0
chr8-115585467-115596252	0	0	0	0	0	0	0	0
chr8-115702861-115705544	0	0	0	0	0	0	0	0
chr8-115705545-115709616	0	0	0	0	0	0	0	0
chr8-11633785-11637845	0	0	0	0	1	0	0	0
chr8-116387742-116389255	0	0	0	0	0	0	0	0
chr8-116503484-116506144	0	0	0	0	0	0	0	0
chr8-116731425-116735058	0	0	0	0	0	0	0	0
chr8-11674164-11682985	0	0	0	0	0	0	0	0
chr8-116918828-116924031	0	0	0	0	0	0	0	0
chr8-116939608-116944255	0	0	0	0	0	0	0	0
chr8-116977847-116992829	0	0	0	0	0	0	0	0
chr8-116992879-116995511	0	0	0	0	0	0	0	0
chr8-117033594-117038833	0	0	0	0	0	0	0	0
chr8-117070532-117085270	0	0	0	0	0	0	0	0
chr8-117089235-117098014	0	0	0	0	0	0	0	0
chr8-117153927-117158897	0	0	0	0	0	0	0	0
chr8-117250873-117259959	0	0	0	0	0	0	0	0
chr8-11727292-11732546	0	0	0	0	0	0	0	0
chr8-117493342-117511786	0	0	0	0	0	0	0	0
chr8-117669509-117676362	0	0	0	0	0	0	0	0
chr8-117701304-117707904	0	0	0	0	0	0	0	0
chr8-118068544-118080885	0	0	0	0	0	0	0	0
chr8-118118042-118127447	0	0	0	0	0	0	0	0
chr8-118281697-118291232	0	0	0	0	0	0	0	0
chr8-11836431-11842096	0	1	0	0	0	0	0	0
chr8-118424317-118439984	0	0	0	0	1	0	0	0
chr8-118725525-118728404	0	0	0	0	1	0	0	0
chr8-119343016-119354145	0	0	0	0	0	0	0	0
chr8-119386159-119405678	0	0	0	0	0	0	0	0
chr8-119430964-119434451	0	0	0	0	0	0	0	0
chr8-119434452-119457577	0	0	0	0	0	0	0	0
chr8-119483466-119502869	0	0	0	0	0	0	0	0
chr8-119554711-119562758	0	0	0	0	0	0	0	0
chr8-119573907-119576038	0	0	0	0	0	0	0	0
chr8-119581763-119605373	0	0	0	0	0	0	0	0
chr8-119611297-119617005	0	0	0	0	0	0	0	0
chr8-119634395-119647712	0	0	0	0	0	0	0	0
chr8-119664288-119666880	0	0	0	0	0	0	0	0
chr8-119694705-119711946	0	0	0	0	0	0	0	0
chr8-119777770-119783971	0	0	0	0	0	0	0	0
chr8-119839350-119845780	0	0	0	0	0	0	0	0
chr8-119861990-119862622	0	0	0	0	0	0	0	0
chr8-119908140-119915699	0	0	0	0	0	0	0	0
chr8-119992048-119992856	0	0	0	0	0	0	0	0
chr8-120042144-120046452	0	0	0	0	0	0	0	0
chr8-120097337-120103231	0	0	0	0	0	0	0	0
chr8-120108551-120116527	0	0	0	0	0	0	0	0
chr8-120175398-120182547	0	0	0	0	0	0	0	0
chr8-120475822-120492107	0	0	0	0	0	0	0	0
chr8-120586650-120591971	0	0	0	0	2	0	0	0
chr8-120630977-120634897	0	0	0	0	0	0	0	0
chr8-120660708-120669121	0	0	0	0	0	0	0	0
chr8-120711447-120720787	0	0	0	0	0	0	0	0
chr8-120732907-120737243	0	0	0	0	0	0	0	0
chr8-121076731-121095486	0	0	0	0	0	0	0	0
chr8-121105790-121112182	0	0	0	0	0	0	0	0
chr8-121112183-121120317	0	0	0	0	0	0	0	0
chr8-121539330-121545854	0	0	0	0	0	0	0	0
chr8-121548741-121551027	0	0	0	0	0	0	0	0
chr8-121571151-121586896	0	0	0	0	0	0	0	0
chr8-121589072-121591777	0	0	0	0	0	0	0	0
chr8-121649484-121660139	0	0	0	0	0	0	0	0
chr8-121660140-121670599	0	0	0	0	0	0	0	0
chr8-121725803-121735477	0	0	0	0	0	0	0	0
chr8-121821767-121843215	0	0	0	0	0	1	0	0
chr8-121904755-121909520	0	0	0	0	0	1	0	0
chr8-121941762-121948128	0	0	0	0	0	1	0	0
