target.ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr16-12631631-12634791	0	1	0	0	0	0	0	0
chr16-12653985-12656221	0	1	0	0	0	0	1	0
chr16-12749194-12754887	0	1	0	0	0	0	0	0
chr16-12779154-12782493	0	1	0	0	0	0	1	0
chr16-13737660-13738981	0	1	0	0	0	0	0	0
chr16-13738982-13748622	0	1	0	0	0	0	0	0
chr16-13748623-13756418	1	1	0	0	0	0	0	0
chr16-13771284-13772943	0	0	0	0	1	0	0	0
chr16-14344632-14346290	0	1	0	0	0	0	0	0
chr16-14720132-14723034	0	1	0	0	0	0	1	0
chr16-14842399-14845891	0	1	0	0	0	0	0	0
chr16-15074016-15084810	0	1	0	0	0	0	0	0
chr16-15295760-15297690	0	1	0	0	0	0	1	0
chr16-15820055-15829550	0	1	0	0	0	0	1	0
chr16-16100775-16107188	1	0	0	0	0	0	0	0
chr16-16109914-16121522	0	1	0	0	0	0	0	0
chr16-16159500-16163204	0	1	0	0	0	0	0	0
chr16-16683566-16689422	2	0	0	0	0	0	0	0
chr16-17542167-17554802	0	1	0	0	0	0	0	0
chr16-17809668-17821888	0	0	1	0	0	0	0	0
chr16-17976109-17979576	0	1	0	0	0	0	0	0
chr16-18117367-18126733	0	1	0	0	0	0	0	0
chr16-18479540-18484956	0	0	0	0	1	0	0	0
chr16-18484957-18488798	0	0	0	0	1	0	0	0
chr16-18848022-18854428	0	4	0	0	0	0	4	0
chr16-19040237-19041964	0	1	0	0	0	0	1	0
chr16-19461769-19464924	0	1	0	0	0	0	1	0
chr16-19864188-19872617	1	0	0	0	0	0	0	0
chr16-20029075-20031721	0	1	0	0	0	0	0	0
chr16-20189914-20191729	0	0	0	0	1	0	0	0
chr16-20256625-20259170	0	1	0	0	0	0	0	0
chr16-20352424-20356287	0	0	0	1	0	0	0	1
chr16-20360329-20365516	0	1	0	0	0	0	0	0
chr16-21754957-21757744	0	0	2	0	0	0	0	0
chr16-22000560-22003158	0	1	0	0	0	0	0	0
chr16-22407352-22412705	0	0	0	0	0	1	0	0
chr16-22426585-22428155	0	0	0	0	1	0	0	0
chr16-22517421-22525694	0	0	0	0	1	0	0	0
chr16-23213372-23215479	0	0	0	0	0	1	0	0
chr16-23497984-23507473	0	0	0	0	1	0	0	0
chr16-23882431-23885340	0	0	0	1	0	0	0	0
chr16-23919474-23924589	0	1	1	0	0	0	1	0
chr16-25036413-25041469	0	0	0	1	0	0	0	1
chr16-25811929-25819610	0	0	0	0	1	0	0	0
chr16-26424617-26427278	0	1	0	0	0	0	0	0
chr16-28617086-28623786	0	0	0	1	0	0	0	1
chr16-29513862-29514616	0	0	1	0	0	0	0	0
chr16-29768691-29773199	0	0	0	0	1	0	0	0
chr16-29995117-30004374	0	0	0	0	1	0	0	0
chr16-30647032-30648119	0	0	0	0	1	0	0	0
chr16-31322076-31329383	0	0	0	0	1	0	0	0
chr16-31337493-31343960	1	0	0	0	0	0	0	0
chr16-32003390-32008661	0	1	0	0	0	0	0	0
chr16-33125988-33142497	0	2	0	0	0	0	0	0
chr16-33168679-33170445	0	1	0	0	0	0	0	0
chr16-33174686-33181393	0	1	0	0	0	0	0	0
chr16-33875928-33887017	0	0	0	0	1	0	0	0
chr16-35012618-35017116	0	1	0	0	0	0	0	0
chr16-35036471-35039220	0	1	0	0	0	0	0	0
chr16-35863725-35870660	0	0	0	0	2	0	0	0
chr16-36166892-36172338	0	1	0	0	0	0	0	0
chr16-36746401-36750015	0	0	0	0	1	0	0	0
chr16-37735482-37742364	0	1	0	0	0	0	0	0
chr16-37788098-37790499	0	0	0	0	1	0	0	0
chr16-37808687-37809296	0	0	0	0	1	0	0	0
chr16-37950370-37953897	0	1	0	0	0	0	1	0
chr16-38166981-38169293	0	0	1	0	0	0	0	0
chr16-38264518-38277023	0	1	0	0	0	0	0	0
chr16-3880697-3884075	0	1	0	0	0	0	0	0
chr16-38845357-38849234	0	1	0	0	0	0	1	0
chr16-38851319-38861199	0	1	0	0	0	0	0	0
chr16-38995633-38998104	0	1	0	0	0	0	1	0
chr16-4020065-4026167	0	1	0	0	0	0	0	0
chr16-43545744-43546426	0	0	0	0	1	0	0	0
chr16-44291585-44298105	0	1	0	0	0	0	1	0
chr16-44569788-44581651	0	1	0	0	0	0	0	0
chr16-4809715-4820566	0	1	0	0	0	0	0	0
chr16-48294564-48298150	0	0	0	0	1	0	0	0
chr16-50071656-50073825	0	1	0	0	0	0	0	0
chr16-50943519-50946108	0	1	0	0	0	0	0	0
chr16-54265654-54266541	0	1	0	0	0	0	0	0
chr16-54355249-54360877	0	0	0	1	0	0	0	1
chr16-54641637-54647305	0	2	0	0	0	0	0	0
chr16-55781158-55790066	0	0	0	0	1	0	0	0
chr16-56894773-56897713	0	1	0	0	0	0	1	0
chr16-56926980-56933843	0	1	0	0	0	0	1	0
chr16-57010390-57013363	0	2	0	0	0	0	2	0
chr16-57247388-57254853	0	0	0	0	1	0	0	0
chr16-57257270-57260279	0	0	0	2	0	0	0	2
chr16-58801615-58807788	0	1	0	0	0	0	0	0
chr16-59567770-59570922	0	0	0	0	1	0	0	0
chr16-60637248-60641027	0	0	0	1	0	0	0	0
chr16-62636673-62644103	0	1	0	0	0	0	0	0
chr16-65153973-65157155	0	0	0	2	0	0	0	0
chr16-6835051-6848358	0	0	0	0	1	0	0	0
chr16-71023204-71025846	0	1	0	0	0	0	0	0
chr16-73093463-73099225	0	0	0	0	1	0	0	0
chr16-73710923-73727388	0	1	0	0	0	0	1	0
chr16-75603460-75604878	0	1	0	0	0	0	0	0
chr16-75750035-75752706	0	1	0	0	0	0	0	0
chr16-76092072-76096661	0	0	0	1	0	0	0	0
chr16-76319905-76323083	0	0	0	0	2	0	0	0
chr16-76537238-76550816	0	0	0	0	1	0	0	0
chr16-78515353-78524909	0	1	0	0	0	0	0	0
chr16-78589312-78597476	0	1	0	0	0	0	0	0
chr16-78634548-78641173	0	1	0	0	0	0	0	0
chr16-8440110-8444341	0	0	0	1	0	0	0	1
chr16-84662873-84668185	0	1	0	0	0	0	0	0
chr16-84824498-84828480	0	0	0	0	1	0	0	0
chr16-8560676-8563784	0	2	0	0	0	0	0	0
chr16-85806333-85817641	0	1	0	0	0	0	0	0
chr16-8703776-8709829	0	0	0	0	1	0	0	0
chr16-8719351-8725346	0	0	0	0	1	0	0	0
chr16-89289001-89296452	0	1	0	0	0	0	0	0
chr16-90709098-90725359	0	2	0	0	0	0	1	0
chr16-91027322-91031045	0	0	0	0	1	0	0	0
chr16-91210807-91223170	0	0	0	0	1	0	0	0
chr16-91330496-91345426	0	0	0	0	1	0	0	0
chr16-91835130-91837518	0	0	0	0	1	0	0	0
chr16-92212492-92215041	0	1	0	0	0	0	0	0
chr16-9350675-9361212	0	0	0	1	0	0	0	0
chr16-93782698-93787527	0	0	0	0	1	0	0	0
chr16-93901616-93916862	0	1	0	0	0	0	0	0
chr16-93922798-93934766	0	0	0	0	1	0	0	0
chr16-94998304-95002385	0	0	0	1	0	0	0	1
chr16-95630715-95638786	0	0	0	0	0	1	0	0
chr16-95681299-95688887	0	0	0	0	0	1	0	0
chr16-95754697-95759326	0	1	0	0	0	0	0	0
chr16-95957912-95960444	0	0	0	0	0	1	0	0
chr16-95973964-95981553	0	1	0	0	0	0	0	0
chr16-96839581-96848250	0	0	0	0	1	0	0	0
chr16-97314516-97330700	0	0	0	0	1	1	0	0
chr16-97519466-97525320	0	1	0	0	0	0	0	0
chr16-97994510-97997176	0	1	0	0	0	0	0	0
chr17-10340876-10344279	0	0	0	0	1	0	0	0
chr17-10369910-10370806	0	0	0	0	1	0	0	0
chr17-10428018-10432889	0	0	0	0	1	0	0	0
chr17-10432890-10434440	0	0	0	0	1	0	0	0
chr17-12044398-12048623	0	0	0	0	1	0	0	0
chr17-12164681-12174394	0	0	0	0	1	0	0	0
chr17-12195735-12203770	0	1	0	0	0	0	0	0
chr17-12622000-12628931	0	1	0	0	0	0	1	0
chr17-13697905-13709689	0	0	0	0	1	0	0	0
chr17-13709690-13713050	0	0	0	0	0	1	0	0
chr17-14816948-14819781	1	0	0	0	0	0	0	0
chr17-15336363-15339379	0	0	0	0	1	0	0	0
chr17-15388816-15396095	0	0	0	1	0	0	0	1
chr17-17489506-17502465	0	0	0	1	0	0	0	0
chr17-17670282-17678668	0	0	0	1	0	0	0	0
chr17-17979100-17991237	0	1	0	0	0	0	0	0
chr17-18009306-18016194	0	1	0	0	0	0	0	0
chr17-20132875-20140100	0	1	0	0	0	0	0	0
chr17-20296027-20298623	0	1	0	0	0	0	0	0
chr17-20306752-20310521	0	1	0	0	0	0	0	0
chr17-20513465-20515243	0	0	0	1	0	0	0	0
chr17-20963053-20975832	0	0	0	1	0	0	0	0
chr17-21458736-21462751	0	0	1	0	0	0	0	0
chr17-21725166-21727940	0	1	0	0	0	0	0	0
chr17-21734159-21734899	0	0	0	0	1	0	0	0
chr17-22361983-22367497	0	1	0	0	0	0	0	0
chr17-22405680-22411482	0	0	0	1	0	0	0	1
chr17-22659720-22662349	0	1	0	0	0	0	0	0
chr17-24873698-24874816	0	1	0	0	0	0	0	0
chr17-24975786-24995337	0	0	0	0	0	1	0	0
chr17-27221660-27224315	0	1	0	0	0	0	1	0
chr17-27233204-27240074	0	0	0	0	1	0	0	0
chr17-27938358-27945594	0	0	0	0	1	0	0	0
chr17-28082377-28092998	0	0	0	0	1	0	0	0
chr17-28492150-28501397	0	0	0	0	1	0	0	0
chr17-28561926-28571652	0	1	1	0	0	0	0	0
chr17-28593731-28617979	0	0	0	0	1	0	0	0
chr17-28888429-28897028	0	2	0	0	0	0	1	0
chr17-29184690-29188090	0	0	0	0	1	0	0	0
chr17-29629676-29632226	0	1	0	0	0	0	0	0
chr17-30050926-30052344	0	0	0	0	0	1	0	0
chr17-30589167-30600164	0	1	0	0	0	0	0	0
chr17-31108191-31116969	0	0	0	0	1	0	0	0
chr17-31265152-31266518	0	0	0	0	1	0	0	0
chr17-31307323-31313154	0	0	0	0	1	0	0	0
chr17-31419448-31424033	0	0	0	0	1	0	0	0
chr17-31532442-31543865	0	2	0	0	0	0	1	0
chr17-31806184-31809961	0	0	0	0	1	1	0	0
chr17-32549942-32552987	0	1	0	0	0	0	0	0
chr17-32607697-32611339	0	0	0	1	0	0	0	0
chr17-32720051-32738552	0	1	0	0	0	0	0	0
chr17-32752791-32764950	0	1	0	0	0	0	0	0
chr17-33474865-33480573	0	0	0	1	0	0	0	1
chr17-33857845-33861439	0	1	0	0	0	0	1	0
chr17-3404515-3418311	0	0	0	0	1	0	0	0
chr17-34314597-34319533	0	1	0	0	0	0	1	0
chr17-3487797-3491481	0	1	0	0	0	0	1	0
chr17-35271511-35272655	0	1	0	0	0	0	1	0
chr17-35272656-35281486	0	1	0	0	0	0	1	0
chr17-35547990-35549569	0	0	0	0	1	0	0	0
chr17-35587981-35591292	0	0	0	0	1	0	0	0
chr17-35766690-35771639	0	3	0	0	0	0	3	0
chr17-36002593-36005553	0	2	0	0	0	0	0	0
chr17-36099017-36111925	0	1	0	0	0	0	0	0
chr17-3612295-3618750	1	0	0	0	0	0	0	0
chr17-36248565-36253326	0	0	0	1	0	0	0	0
chr17-37239329-37241605	0	1	0	0	0	0	0	0
chr17-38118601-38125956	0	1	0	0	0	0	0	0
chr17-38272536-38276159	0	0	0	1	0	0	0	1
chr17-38276160-38287178	0	1	0	0	0	0	0	0
chr17-40261740-40266155	0	1	0	0	0	0	1	0
chr17-40268995-40273104	0	1	0	0	0	0	0	0
chr17-40493357-40502800	0	1	0	0	0	0	0	0
chr17-40859074-40862898	0	0	1	0	0	0	0	0
chr17-40899469-40906426	0	1	0	0	0	0	0	0
chr17-4092331-4107097	0	0	0	0	1	0	0	0
chr17-42291593-42294782	0	1	0	0	0	0	0	0
chr17-42492576-42506344	0	0	0	1	0	0	0	0
chr17-42664914-42673332	0	1	0	0	0	0	1	0
chr17-42981804-42983946	0	1	0	0	0	0	0	0
chr17-43000987-43003633	0	1	0	0	0	0	0	0
chr17-43556435-43559382	0	0	0	0	1	0	0	0
chr17-43710723-43713747	0	0	0	0	1	0	0	0
chr17-43816863-43818327	0	0	0	0	1	0	0	0
chr17-45451622-45458390	0	0	1	0	0	0	0	0
chr17-45475437-45477921	0	0	0	0	1	0	0	0
chr17-46074713-46083880	0	0	0	0	1	0	0	0
chr17-46929575-46930044	0	0	0	0	1	0	0	0
chr17-47440247-47442998	0	0	0	0	2	0	0	0
chr17-47540027-47551649	0	0	0	0	1	0	0	0
chr17-47596630-47599180	0	0	0	0	1	0	0	0
chr17-47648772-47655568	0	0	0	0	1	0	0	0
chr17-47873438-47877407	0	0	0	0	1	0	0	0
chr17-47897204-47900861	0	0	0	0	1	0	0	0
chr17-47914844-47922182	0	0	0	0	1	0	0	0
chr17-47938306-47944776	0	0	0	0	1	0	0	0
chr17-47988525-47996924	0	0	0	0	1	0	0	0
chr17-48501315-48515063	0	0	0	0	1	0	0	0
chr17-48812140-48825628	0	0	0	0	1	0	0	0
chr17-4947512-4958158	0	0	0	0	1	0	0	0
chr17-50085207-50092501	0	1	0	0	0	0	0	0
chr17-5320480-5323804	0	1	0	0	0	0	0	0
chr17-53564890-53566276	0	0	0	0	1	0	0	0
chr17-53678201-53680755	0	0	0	0	1	0	0	0
chr17-54003637-54013062	0	1	0	0	0	0	0	0
chr17-54340118-54343883	0	1	0	0	0	0	0	0
chr17-54656280-54658105	0	1	0	0	0	0	0	0
chr17-55428572-55429601	0	1	0	0	0	0	0	0
chr17-55429602-55432858	0	1	0	0	0	0	0	0
chr17-55689335-55692899	0	2	0	0	0	0	2	0
chr17-56704724-56709718	0	0	0	0	1	0	0	0
chr17-57791906-57805463	0	1	0	0	0	0	0	0
chr17-57926175-57936051	0	1	0	0	0	0	0	0
chr17-5803713-5811991	0	0	0	0	0	1	0	0
chr17-5873485-5889971	0	0	0	0	1	0	0	0
chr17-59546229-59549398	0	1	0	0	0	0	0	0
chr17-63175098-63176890	0	0	0	0	1	0	0	0
chr17-64655391-64665283	0	1	0	0	0	0	0	0
chr17-64871615-64878008	0	0	0	0	1	0	0	0
chr17-65164451-65173260	0	1	0	0	0	0	1	0
chr17-65511596-65513273	0	0	1	0	0	0	0	0
chr17-65672477-65678471	0	0	1	0	0	0	0	0
chr17-65701941-65703760	0	0	0	0	1	0	0	0
chr17-65737193-65751002	0	0	0	0	0	1	0	0
chr17-65902674-65917075	0	0	0	0	1	0	0	0
chr17-65959531-65963759	0	0	0	0	0	1	0	0
chr17-66456088-66462971	1	0	0	0	0	0	0	0
chr17-66479078-66484878	0	1	0	0	0	0	0	0
chr17-66657338-66666770	0	2	0	0	0	0	2	0
chr17-67449446-67459304	0	1	0	0	0	0	0	0
chr17-6757324-6769003	0	0	0	0	1	0	0	0
chr17-68029142-68032453	0	1	0	0	0	0	1	0
chr17-6803399-6810027	0	0	0	0	0	1	0	0
chr17-69276606-69279136	0	0	0	0	1	0	0	0
chr17-69555873-69566909	0	1	0	0	0	0	0	0
chr17-69583843-69589376	0	0	1	0	0	0	0	0
chr17-70109516-70110508	0	1	0	0	0	0	0	0
chr17-70876305-70878686	0	1	0	0	0	0	0	0
chr17-70897603-70905858	1	0	0	0	0	0	0	0
chr17-71483125-71489477	0	0	0	0	1	0	0	0
chr17-73126974-73129467	0	0	1	0	0	0	0	0
chr17-73210947-73222054	0	1	0	0	0	0	0	0
chr17-74050375-74054711	0	1	0	0	0	0	0	0
chr17-74057777-74065560	0	0	0	1	0	0	0	1
chr17-74072936-74079210	0	0	0	1	0	0	0	1
chr17-7451127-7454471	0	0	0	1	0	0	0	1
chr17-7523232-7533765	0	0	0	0	1	0	0	0
chr17-7562820-7563288	1	0	0	0	0	0	0	0
chr17-76289543-76297189	0	1	0	0	0	0	0	0
chr17-78634330-78637156	1	0	0	0	0	0	0	0
chr17-79061108-79070031	0	0	0	0	0	1	0	0
chr17-79586506-79598094	0	0	0	0	0	1	0	0
chr17-79598095-79603849	0	0	0	0	0	1	0	0
chr17-79745607-79747237	0	0	0	0	1	0	0	0
chr17-80260368-80262816	0	0	1	0	0	0	0	0
chr17-80457223-80460970	0	0	0	0	1	0	0	0
chr17-80805824-80812428	0	0	0	0	1	0	0	0
chr17-81051441-81057693	0	1	0	0	0	0	0	0
chr17-81078203-81080411	0	1	0	0	0	0	0	0
chr17-82153191-82158341	0	1	0	0	0	0	0	0
chr17-82307386-82315067	1	0	0	0	0	0	0	0
chr17-82494157-82497641	0	1	0	0	0	0	0	0
chr17-83166576-83172913	0	0	0	0	1	0	0	0
chr17-83479297-83483001	0	1	0	0	0	0	0	0
chr17-83741925-83745166	0	0	0	0	1	0	0	0
chr17-84022230-84035673	0	0	0	0	1	0	0	0
chr17-84361919-84364921	0	0	0	0	1	0	0	0
chr17-86600921-86604029	0	1	0	0	0	0	0	0
chr17-86739664-86747785	0	0	0	0	1	0	0	0
chr17-87353362-87363714	0	1	0	0	0	0	0	0
chr17-87552776-87568893	0	0	0	0	1	0	0	0
chr17-87568894-87574331	0	0	0	0	1	1	0	0
chr17-87574907-87577627	0	1	0	0	0	0	0	0
chr17-87643670-87654482	0	2	0	0	0	0	0	0
chr17-87660114-87667118	0	2	0	0	0	0	0	0
chr17-87933366-87940244	0	1	0	0	0	0	0	0
chr17-87960796-87967080	1	1	0	0	0	0	0	0
chr17-88316890-88328309	0	0	0	0	1	0	0	0
chr17-88404610-88413661	0	0	0	0	1	0	0	0
chr17-88426952-88428409	0	1	0	0	0	0	0	0
chr17-88498286-88504576	0	0	0	0	1	0	0	0
chr17-90390598-90393381	0	0	0	0	1	0	0	0
chr17-91202637-91213575	0	1	0	0	0	0	0	0
chr17-93317808-93324874	1	0	0	0	0	0	0	0
chr17-93551514-93557661	0	1	0	0	0	0	0	0
chr18-11031000-11043600	0	0	0	0	1	0	0	0
chr18-11885608-11887290	0	0	0	0	1	0	0	0
chr18-11887291-11888538	0	0	0	0	1	0	0	0
chr18-11953467-11962128	1	0	0	0	0	0	0	0
chr18-12026090-12046094	0	1	0	0	0	0	0	0
chr18-12091921-12093856	0	1	0	0	0	0	0	0
chr18-12363212-12368435	0	2	0	0	0	0	0	0
chr18-12540607-12547571	0	0	0	1	0	0	0	0
chr18-14591972-14601118	1	0	0	0	0	0	0	0
chr18-15804566-15823052	0	1	0	0	0	0	0	0
chr18-16129409-16134388	0	1	0	0	0	0	0	0
chr18-16178892-16185464	0	2	0	0	0	0	0	0
chr18-16300242-16304841	0	0	1	0	0	0	0	0
chr18-20060903-20064441	0	1	0	0	0	0	0	0
chr18-20068196-20070261	0	1	0	0	0	0	0	0
chr18-20462888-20466025	0	0	0	0	0	1	0	0
chr18-20581445-20586154	0	1	0	0	0	0	0	0
chr18-20768452-20771609	0	1	0	0	0	0	0	0
chr18-21024648-21029457	2	0	0	0	0	0	0	0
chr18-21039803-21050188	1	0	0	0	0	0	0	0
chr18-21060176-21062652	0	1	0	0	0	0	0	0
chr18-21066812-21068702	0	1	0	0	0	0	0	0
chr18-21097831-21103052	0	2	0	0	0	0	0	0
chr18-21386919-21391255	0	1	0	0	0	0	1	0
chr18-22286095-22295173	0	2	0	0	0	0	1	0
chr18-23947618-23948740	0	1	0	0	0	0	1	0
chr18-24500323-24504113	0	0	0	0	0	1	0	0
chr18-25196892-25198195	0	1	0	0	0	0	0	0
chr18-30330945-30337521	0	1	0	0	0	0	1	0
chr18-30357645-30360798	0	0	0	0	1	0	0	0
chr18-30371174-30375579	1	0	0	0	0	0	0	0
chr18-30740275-30753493	0	0	0	1	0	0	0	1
chr18-31469784-31477445	0	1	0	0	0	0	0	0
chr18-31877775-31878215	0	0	0	0	1	0	0	0
chr18-32302875-32312945	0	1	0	0	0	0	1	0
chr18-32576358-32578855	0	1	0	0	0	0	1	0
chr18-32750607-32756920	0	2	0	0	0	0	2	0
chr18-33251479-33255443	0	0	0	1	0	0	0	1
chr18-3351763-3353399	0	1	0	0	0	0	1	0
chr18-3356272-3365497	0	1	0	0	0	0	0	0
chr18-34110497-34132747	0	0	0	0	1	0	0	0
chr18-34300072-34305687	0	0	0	0	1	0	0	0
chr18-34668310-34671236	0	0	0	0	0	1	0	0
chr18-3472762-3479359	0	0	0	1	0	0	0	1
chr18-35002314-35004028	0	1	0	0	0	0	0	0
chr18-35288341-35300051	0	0	0	0	1	0	0	0
chr18-3531890-3535218	0	1	0	0	0	0	1	0
chr18-35750379-35760544	0	0	0	0	1	0	0	0
chr18-36815497-36819938	0	2	0	0	0	0	0	0
chr18-37164561-37167472	0	0	0	0	1	0	0	0
chr18-37854787-37861220	0	0	0	0	1	0	0	0
chr18-37876138-37882822	0	0	0	0	1	0	0	0
chr18-38081387-38084682	0	0	0	0	1	0	0	0
chr18-38146247-38153996	0	0	0	0	1	0	0	0
chr18-3845101-3848557	1	0	0	0	0	0	0	0
chr18-38538813-38542186	0	1	0	0	0	0	0	0
chr18-38570430-38572976	0	0	0	0	1	0	0	0
chr18-38972721-38977633	0	0	0	0	1	0	0	0
chr18-4009218-4016518	0	0	0	1	0	0	0	0
chr18-4304218-4306329	0	0	1	0	0	0	0	0
chr18-4321060-4326113	0	1	0	0	0	0	0	0
chr18-4400488-4406981	0	0	0	0	1	0	0	0
chr18-4579559-4584893	0	1	0	0	0	0	1	0
chr18-46220617-46231359	0	0	0	0	1	0	0	0
chr18-46425881-46432033	0	0	1	0	0	0	0	0
chr18-46528965-46534738	0	0	0	0	1	0	0	0
chr18-46537958-46542869	0	1	0	0	0	0	0	0
chr18-4815989-4820664	0	0	0	1	0	0	0	1
chr18-4951245-4958053	0	1	0	0	0	0	0	0
chr18-49761684-49771486	0	0	0	0	1	0	0	0
chr18-49969556-49971170	0	1	0	0	0	0	0	0
chr18-50533851-50552780	0	0	0	2	0	0	0	0
chr18-54853356-54865410	0	0	0	0	0	1	0	0
chr18-54875170-54882062	0	1	0	0	0	0	1	0
chr18-56510157-56516210	1	0	0	0	0	0	0	0
chr18-56652583-56657961	0	1	0	0	0	0	0	0
chr18-56668095-56675669	0	2	0	0	0	0	0	0
chr18-56723431-56727065	0	0	0	0	0	1	0	0
chr18-56753010-56763271	0	0	0	0	1	0	0	0
chr18-57741689-57750128	0	0	0	0	0	1	0	0
chr18-62641184-62647968	0	1	0	0	0	0	1	0
chr18-6265577-6270739	1	2	0	1	0	0	0	0
chr18-62686967-62715357	0	0	1	0	0	0	0	0
chr18-6270740-6282153	0	0	0	1	0	0	0	0
chr18-6318026-6321876	0	1	0	1	0	0	1	1
chr18-63403917-63414880	0	1	0	0	0	0	0	0
chr18-6381678-6384842	0	1	0	0	0	0	0	0
chr18-6385418-6394183	0	1	0	0	0	0	0	0
chr18-64185968-64191160	0	0	0	0	1	0	0	0
chr18-64866513-64870389	0	1	0	0	0	0	1	0
chr18-66348377-66358687	0	0	0	1	0	0	0	1
chr18-66388782-66393506	0	0	0	1	0	0	0	1
chr18-66422721-66427031	0	0	0	0	1	0	0	0
chr18-66428116-66430360	0	0	0	0	0	1	0	0
chr18-66969401-66979268	0	1	0	0	0	0	0	0
chr18-67010275-67019313	0	1	0	0	0	0	1	0
chr18-67081205-67087955	0	2	0	0	0	0	0	0
chr18-67206769-67226739	0	0	0	0	1	0	0	0
chr18-67495356-67503243	0	0	0	0	1	1	0	0
chr18-6755337-6762088	0	0	1	1	0	0	0	0
chr18-68487502-68493189	0	0	0	1	0	0	0	1
chr18-68941834-68944496	0	0	0	0	1	0	0	0
chr18-69321680-69330987	0	1	0	0	0	0	0	0
chr18-69347579-69354943	0	0	0	0	1	0	0	0
chr18-70177086-70184278	0	0	1	1	0	0	0	0
chr18-70226898-70228257	0	0	1	0	0	0	0	0
chr18-70379035-70382769	1	0	0	0	0	0	0	0
chr18-70664165-70669762	0	1	0	0	0	0	0	0
chr18-7178291-7182045	0	1	0	0	0	0	0	0
chr18-7208190-7210524	0	1	0	0	0	0	0	0
chr18-73988760-73999043	0	0	0	0	1	0	0	0
chr18-74423750-74425020	0	1	0	0	0	0	0	0
chr18-74844564-74849659	0	0	0	1	0	0	0	1
chr18-75287794-75302018	0	0	0	0	1	0	0	0
chr18-75337885-75350639	0	0	0	0	1	0	0	0
chr18-75377353-75385479	0	0	0	0	1	0	0	0
chr18-75427098-75444412	0	0	0	0	1	0	0	0
chr18-75456131-75458810	0	0	0	0	1	0	0	0
chr18-75572706-75579825	0	0	0	0	1	0	0	0
chr18-75584899-75588773	0	0	0	0	1	0	0	0
chr18-75844160-75860421	0	0	0	0	1	0	0	0
chr18-7639832-7646208	0	1	0	0	1	0	0	0
chr18-76554084-76556447	0	0	0	0	1	0	0	0
chr18-7690509-7695924	0	1	0	0	0	0	0	0
chr18-77208297-77210681	0	0	0	1	0	0	0	0
chr18-77536493-77540428	0	1	0	0	0	0	1	0
chr18-77590025-77602132	0	1	0	0	0	0	0	0
chr18-77664359-77669419	0	0	0	1	0	0	0	1
chr18-77754579-77756395	0	1	0	0	0	0	0	0
chr18-78597811-78605703	0	0	0	0	1	0	0	0
chr18-78978340-78988314	0	0	0	0	1	0	0	0
chr18-79481705-79484416	0	0	0	1	0	0	0	1
chr18-80265348-80270181	0	0	0	0	1	0	0	0
chr18-80286281-80287099	0	0	0	0	1	0	0	0
chr18-80316371-80316598	0	1	0	0	0	0	0	0
chr18-80454565-80455876	0	0	0	0	1	0	0	0
chr18-82618248-82620959	1	0	0	0	0	0	0	0
chr18-82777654-82782889	2	0	0	0	0	0	0	0
chr18-84674294-84680658	0	0	0	0	1	0	0	0
chr18-89070877-89076432	1	0	0	0	0	0	0	0
chr18-89785467-89788164	0	0	0	1	0	0	0	0
chr18-9193134-9199917	0	1	0	0	0	0	0	0
chr18-9672688-9679606	0	1	0	0	0	0	0	0
chr19-10127836-10130082	1	0	0	0	0	0	0	0
chr19-10163490-10170663	1	0	0	0	0	0	0	0
chr19-11299138-11302110	1	0	0	0	0	0	0	0
chr19-11739831-11747240	0	1	0	0	0	0	0	0
chr19-11799594-11805018	0	0	0	0	1	0	0	0
chr19-11805019-11808832	0	0	0	0	1	0	0	0
chr19-12064381-12076420	1	0	0	0	0	0	0	0
chr19-12440461-12448270	0	1	0	0	0	0	0	0
chr19-13088050-13093806	0	1	0	0	0	0	0	0
chr19-13135604-13141062	0	0	0	1	0	0	0	0
chr19-13707328-13708613	0	1	0	0	0	0	0	0
chr19-13801746-13806370	1	0	0	0	0	0	0	0
chr19-13806371-13810549	0	0	0	1	0	0	0	0
chr19-13872699-13879112	0	1	0	0	0	0	0	0
chr19-14660145-14666396	0	0	0	0	1	0	0	0
chr19-14782568-14787551	0	0	0	0	1	0	0	0
chr19-14835168-14839017	1	0	0	0	0	0	0	0
chr19-16166440-16173115	0	0	0	0	0	1	0	0
chr19-16435990-16440526	0	0	0	0	1	0	0	0
chr19-16841563-16847969	0	1	0	0	0	0	1	0
chr19-17137090-17139806	0	0	0	0	1	0	0	0
chr19-18605553-18608770	0	0	0	0	1	0	0	0
chr19-18608771-18613367	0	0	0	0	1	0	0	0
chr19-18704817-18711686	0	2	0	0	0	0	0	0
chr19-19237312-19247883	0	0	0	0	1	0	0	0
chr19-20918082-20925229	0	0	0	0	1	0	0	0
chr19-21015328-21018398	0	1	0	0	0	0	0	0
chr19-21372277-21382397	0	0	0	0	1	0	0	0
chr19-21592043-21593199	0	0	1	0	0	0	0	0
chr19-21636108-21640792	0	0	0	0	0	1	0	0
chr19-21761962-21774597	0	0	0	0	0	1	0	0
chr19-21882019-21883302	0	0	0	0	0	1	0	0
chr19-23055455-23068526	0	0	0	0	1	0	0	0
chr19-23169084-23169877	0	0	0	0	1	0	0	0
chr19-23463376-23469370	0	0	0	0	1	0	0	0
